 1182.4213    3.0000    1.9999    1.9997    1.5203    0.8940    3.6963    0.2527  1.3429E+00     -0.2014  4.9924E+01
 1182.5947    3.0000    1.9999    1.9997    1.5255    0.8972    3.6961    0.2535  1.3540E+00     -0.2014  4.9172E+01
 1182.7665    3.0000    1.9999    1.9997    1.5308    0.9003    3.6958    0.2543  1.3651E+00     -0.2014  4.8431E+01
 1182.9365    3.0000    1.9999    1.9997    1.5360    0.9035    3.6955    0.2551  1.3761E+00     -0.2014  4.7702E+01
 1183.1047    3.0000    1.9999    1.9997    1.5413    0.9067    3.6953    0.2559  1.3871E+00     -0.2014  4.6984E+01
 1183.2714    3.0000    1.9999    1.9997    1.5465    0.9098    3.6950    0.2566  1.3980E+00     -0.2014  4.6278E+01
 1183.4364    3.0000    1.9999    1.9997    1.5517    0.9130    3.6947    0.2574  1.4089E+00     -0.2014  4.5582E+01
 1183.5997    3.0000    1.9999    1.9997    1.5570    0.9162    3.6944    0.2582  1.4197E+00     -0.2014  4.4897E+01
 1183.7614    3.0000    1.9999    1.9997    1.5622    0.9193    3.6942    0.2589  1.4304E+00     -0.2014  4.4223E+01
 1183.9214    3.0000    1.9999    1.9997    1.5674    0.9225    3.6939    0.2597  1.4411E+00     -0.2014  4.3559E+01
 1184.0798    3.0000    1.9999    1.9997    1.5727    0.9257    3.6936    0.2604  1.4516E+00     -0.2014  4.2905E+01
 1184.2368    3.0000    1.9999    1.9997    1.5779    0.9288    3.6933    0.2612  1.4621E+00     -0.2014  4.2261E+01
 1184.3921    3.0000    1.9999    1.9997    1.5832    0.9320    3.6931    0.2619  1.4725E+00     -0.2014  4.1628E+01
 1184.5458    3.0000    1.9999    1.9997    1.5884    0.9352    3.6928    0.2626  1.4828E+00     -0.2014  4.1004E+01
 1184.6980    3.0000    1.9999    1.9997    1.5936    0.9384    3.6925    0.2633  1.4930E+00     -0.2014  4.0389E+01
 1184.8488    3.0000    1.9999    1.9997    1.5989    0.9416    3.6922    0.2640  1.5031E+00     -0.2014  3.9785E+01
 1184.9979    3.0000    1.9999    1.9997    1.6041    0.9447    3.6919    0.2647  1.5131E+00     -0.2014  3.9189E+01
 1185.1456    3.0000    1.9999    1.9996    1.6094    0.9479    3.6916    0.2654  1.5229E+00     -0.2014  3.8602E+01
 1185.2919    3.0000    1.9999    1.9996    1.6146    0.9511    3.6914    0.2661  1.5327E+00     -0.2014  3.8025E+01
 1185.4365    3.0000    1.9999    1.9996    1.6198    0.9543    3.6911    0.2668  1.5422E+00     -0.2014  3.7456E+01
 1185.5798    3.0000    1.9999    1.9996    1.6251    0.9575    3.6908    0.2675  1.5517E+00     -0.2014  3.6896E+01
 1185.7218    3.0000    1.9999    1.9996    1.6303    0.9607    3.6905    0.2681  1.5609E+00     -0.2014  3.6345E+01
 1185.8622    3.0000    1.9999    1.9996    1.6355    0.9639    3.6902    0.2688  1.5700E+00     -0.2014  3.5802E+01
 1186.0012    3.0000    1.9999    1.9996    1.6408    0.9671    3.6899    0.2694  1.5790E+00     -0.2014  3.5267E+01
 1186.1389    3.0000    1.9999    1.9996    1.6460    0.9703    3.6896    0.2701  1.5877E+00     -0.2014  3.4741E+01
 1186.2753    3.0000    1.9999    1.9996    1.6513    0.9735    3.6893    0.2707  1.5963E+00     -0.2014  3.4222E+01
 1186.4102    3.0000    1.9999    1.9996    1.6565    0.9767    3.6890    0.2713  1.6046E+00     -0.2014  3.3712E+01
 1186.5437    3.0000    1.9999    1.9996    1.6617    0.9799    3.6888    0.2720  1.6128E+00     -0.2014  3.3209E+01
 1186.6759    3.0000    1.9999    1.9996    1.6670    0.9831    3.6885    0.2726  1.6207E+00     -0.2014  3.2713E+01
 1186.8069    3.0000    1.9999    1.9996    1.6722    0.9863    3.6882    0.2732  1.6284E+00     -0.2014  3.2226E+01
 1186.9364    3.0000    1.9999    1.9996    1.6774    0.9895    3.6879    0.2738  1.6359E+00     -0.2014  3.1746E+01
 1187.0648    3.0000    1.9999    1.9996    1.6827    0.9927    3.6876    0.2744  1.6431E+00     -0.2014  3.1273E+01
 1187.1918    3.0000    1.9999    1.9996    1.6879    0.9960    3.6873    0.2750  1.6500E+00     -0.2014  3.0807E+01
 1187.3175    3.0000    1.9999    1.9996    1.6932    0.9992    3.6870    0.2756  1.6567E+00     -0.2014  3.0348E+01
 1187.4420    3.0000    1.9999    1.9995    1.6984    1.0024    3.6867    0.2762  1.6630E+00     -0.2014  2.9896E+01
 1187.5653    3.0000    1.9999    1.9995    1.7036    1.0056    3.6864    0.2768  1.6691E+00     -0.2014  2.9451E+01
 1187.6874    3.0000    1.9999    1.9995    1.7089    1.0088    3.6861    0.2773  1.6749E+00     -0.2014  2.9013E+01
 1187.8081    3.0000    1.9999    1.9995    1.7141    1.0121    3.6858    0.2779  1.6803E+00     -0.2014  2.8581E+01
 1187.9277    3.0000    1.9999    1.9995    1.7193    1.0153    3.6855    0.2785  1.6854E+00     -0.2014  2.8156E+01
 1188.0461    3.0000    1.9999    1.9995    1.7246    1.0185    3.6852    0.2790  1.6902E+00     -0.2014  2.7738E+01
 1188.1633    3.0000    1.9999    1.9995    1.7298    1.0217    3.6849    0.2796  1.6945E+00     -0.2014  2.7325E+01
 1188.2794    3.0000    1.9999    1.9995    1.7351    1.0250    3.6845    0.2801  1.6985E+00     -0.2014  2.6919E+01
 1188.3943    3.0000    1.9999    1.9995    1.7403    1.0282    3.6842    0.2806  1.7021E+00     -0.2014  2.6519E+01
 1188.5079    3.0000    1.9999    1.9995    1.7455    1.0315    3.6839    0.2812  1.7053E+00     -0.2014  2.6125E+01
 1188.6206    3.0000    1.9999    1.9995    1.7508    1.0347    3.6836    0.2817  1.7081E+00     -0.2014  2.5737E+01
 1188.7321    3.0000    1.9999    1.9995    1.7560    1.0379    3.6833    0.2822  1.7104E+00     -0.2014  2.5355E+01
 1188.8424    3.0000    1.9999    1.9995    1.7612    1.0412    3.6830    0.2827  1.7123E+00     -0.2014  2.4978E+01
 1188.9517    3.0000    1.9999    1.9995    1.7665    1.0444    3.6827    0.2832  1.7136E+00     -0.2014  2.4607E+01
 1189.0598    3.0000    1.9999    1.9995    1.7717    1.0477    3.6824    0.2838  1.7145E+00     -0.2014  2.4242E+01
 1189.1669    3.0000    1.9999    1.9994    1.7770    1.0509    3.6821    0.2843  1.7149E+00     -0.2014  2.3882E+01
 1189.2728    3.0000    1.9999    1.9994    1.7822    1.0542    3.6817    0.2848  1.7147E+00     -0.2014  2.3528E+01
 1189.3778    3.0000    1.9999    1.9994    1.7874    1.0574    3.6814    0.2852  1.7142E+00     -0.2014  2.3179E+01
 1189.4817    3.0000    1.9999    1.9994    1.7927    1.0607    3.6811    0.2857  1.7137E+00     -0.2014  2.2835E+01
 1189.5846    3.0000    1.9999    1.9994    1.7979    1.0639    3.6808    0.2862  1.7132E+00     -0.2014  2.2496E+01
 1189.6864    3.0000    1.9999    1.9994    1.8031    1.0672    3.6805    0.2867  1.7127E+00     -0.2014  2.2163E+01
 1189.7872    3.0000    1.9999    1.9994    1.8084    1.0704    3.6801    0.2872  1.7122E+00     -0.2014  2.1834E+01
 1189.8870    3.0000    1.9999    1.9994    1.8136    1.0737    3.6798    0.2876  1.7118E+00     -0.2014  2.1510E+01
 1189.9858    3.0000    1.9999    1.9994    1.8189    1.0770    3.6795    0.2881  1.7113E+00     -0.2014  2.1191E+01
 1190.0836    3.0000    1.9999    1.9994    1.8241    1.0802    3.6792    0.2886  1.7108E+00     -0.2014  2.0877E+01
 1190.1804    3.0000    1.9999    1.9994    1.8293    1.0835    3.6789    0.2890  1.7104E+00     -0.2014  2.0568E+01
 1190.2764    3.0000    1.9999    1.9994    1.8346    1.0868    3.6785    0.2895  1.7099E+00     -0.2014  2.0263E+01
 1190.3712    3.0000    1.9999    1.9994    1.8398    1.0900    3.6782    0.2899  1.7095E+00     -0.2014  1.9962E+01
 1190.4652    3.0000    1.9999    1.9994    1.8451    1.0933    3.6779    0.2903  1.7090E+00     -0.2014  1.9667E+01
 1190.5582    3.0000    1.9999    1.9993    1.8503    1.0966    3.6775    0.2908  1.7086E+00     -0.2014  1.9375E+01
 1190.6503    3.0000    1.9999    1.9993    1.8555    1.0999    3.6772    0.2912  1.7081E+00     -0.2014  1.9088E+01
